"","abdt","tg","inuidur1","inuidur2","female","black","hispanic","othrace","dep","q1","q2","q3","q4","q5","q6","recall","agelt35","agegt54","durable","nondurable","lusd","husd","muld"
"9700",10838,2,3,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"9701",10474,6,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
"9702",10824,3,15,15,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"9703",10691,2,4,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"9704",10866,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"9705",10565,2,7,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
"9706",10621,4,2,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
"9707",10852,5,26,26,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"9708",10691,5,10,10,0,1,0,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,1
"9709",10733,6,7,7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"9710",10530,5,27,27,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
"9711",10782,5,20,20,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"9712",10782,0,4,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
"9713",10656,5,4,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"9714",10684,1,27,27,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"9715",10859,2,3,3,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"9716",10782,4,27,27,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"9717",10740,6,17,17,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"9718",10698,3,4,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"9719",10572,2,27,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
"9720",10593,0,17,17,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
"9721",10677,0,21,21,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
"9722",10803,3,9,9,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"9723",10775,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"9724",10824,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"9725",10698,3,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"9726",10705,1,3,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"9727",10691,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"9728",10761,0,11,11,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"9729",10607,6,5,5,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"9730",10649,2,27,27,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
"9731",10565,5,12,12,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
"9732",10691,4,27,27,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"9733",10642,0,28,28,1,1,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"9734",10775,1,13,9,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
"9735",10656,1,3,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"9736",10558,6,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"9737",10656,3,6,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
"9738",10600,5,1,1,0,1,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"9739",10439,2,13,13,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
"9740",10733,6,7,7,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"9741",10880,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"9742",10873,1,8,8,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1
"9743",10593,0,22,22,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"9744",10782,5,2,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"9745",10775,3,10,10,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
"9746",10530,0,4,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"9747",10649,0,21,21,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
"9748",10523,5,11,11,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
"9749",10614,4,3,3,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,1,0
"9750",10628,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"9751",10523,3,22,22,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
"9752",10775,3,27,27,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"9753",10754,4,11,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
"9754",10656,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"9755",10537,2,11,11,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"9756",10656,3,3,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"9757",10628,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"9758",10719,3,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
"9759",10866,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"9760",10572,0,12,12,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
"9761",10726,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"9762",10649,5,21,21,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"9763",10607,6,27,27,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"9764",10432,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
"9765",10852,0,28,28,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
"9766",10565,5,40,40,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"9767",10796,5,7,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"9768",10712,0,7,7,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
"9769",10544,5,18,18,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0
"9770",10782,2,27,27,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"9771",10572,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"9772",10558,6,10,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"9773",10698,0,27,27,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"9774",10775,3,31,31,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"9775",10530,0,11,11,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0
"9776",10663,0,27,27,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"9777",10754,0,13,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"9778",10649,0,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"9779",10551,6,27,27,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"9780",10677,2,16,16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
"9781",10642,3,18,18,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"9782",10607,6,12,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"9783",10761,4,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"9784",10544,6,26,26,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"9785",10600,0,23,23,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"9786",10635,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"9787",10698,2,27,27,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"9788",10663,3,27,27,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"9789",10621,0,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"9790",10523,0,8,8,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
"9791",10586,2,10,10,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
"9792",10551,5,27,27,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"9793",10859,4,27,27,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"9794",10614,5,22,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"9795",10705,0,16,12,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"9796",10845,2,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"9797",10607,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"9798",10621,3,8,8,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"9799",10761,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"9800",10544,6,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"9801",10530,6,15,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
"9802",10446,6,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"9803",10614,0,10,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"9804",10579,5,8,8,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"9805",10803,5,27,27,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"9806",10873,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"9807",10614,2,10,10,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
"9808",10873,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"9809",10565,4,7,7,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"9810",10600,0,6,0,0,0,0,0,2,0,0,1,0,0,0,1,1,0,0,0,1,0,0
"9811",10691,3,27,27,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"9812",10754,5,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"9813",10754,4,9,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
"9814",10705,6,26,26,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"9815",10523,2,21,21,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"9816",10712,5,27,27,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"9817",10733,5,27,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
"9818",10880,1,27,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
"9819",10600,5,22,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"9820",10796,5,6,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
"9821",10712,0,18,18,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0
"9822",10572,0,14,14,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
"9823",10537,0,27,27,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"9824",10544,5,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
"9825",10523,6,3,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
"9826",10859,0,27,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"9827",10572,2,14,14,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"9828",10663,5,5,5,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"9829",10572,4,18,18,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"9830",10719,2,2,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0
"9831",10558,2,10,10,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"9832",10698,3,28,22,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"9833",10754,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"9834",10586,2,9,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"9835",10740,4,6,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"9836",10705,4,27,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"9837",10845,5,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"9838",10747,0,14,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"9839",10852,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"9840",10565,6,27,27,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"9841",10768,0,27,27,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"9842",10726,0,18,18,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"9843",10579,0,19,19,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"9844",10516,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"9845",10796,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
"9846",10803,4,11,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"9847",10565,1,5,5,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,1
"9848",10859,2,26,26,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
"9849",10852,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"9850",10551,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"9851",10572,5,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"9852",10558,1,16,16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"9853",10593,2,31,31,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"9854",10558,3,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"9855",10768,2,25,25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"9856",10558,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"9857",10698,0,12,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"9858",10873,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"9859",10614,0,6,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"9860",10803,1,27,27,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"9861",10649,5,17,17,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"9862",10572,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
"9863",10866,3,26,26,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"9864",10831,0,27,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"9865",10845,1,20,18,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"9866",10775,1,8,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"9867",10838,0,27,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"9868",10747,4,9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"9869",10747,0,12,12,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"9870",10649,0,14,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"9871",10670,6,23,23,1,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"9872",10558,5,18,18,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"9873",10635,5,27,27,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"9874",10817,3,22,22,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"9875",10733,5,27,27,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"9876",10677,5,27,27,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"9877",10530,5,27,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"9878",10586,1,25,25,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"9879",10873,3,49,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"9880",10586,6,30,30,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"9881",10670,1,24,24,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"9882",10761,2,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
"9883",10782,3,28,28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"9884",10544,4,26,26,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,1,0
"9885",10523,1,6,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"9886",10726,1,5,5,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0
"9887",10551,1,15,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"9888",10628,4,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"9889",10516,4,2,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"9890",10803,0,9,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
"9891",10628,3,5,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"9892",10768,5,27,27,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"9893",10740,6,18,18,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"9894",10537,4,3,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"9895",10775,1,19,19,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"9896",10579,4,12,12,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"9897",10873,2,27,27,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"9898",10530,3,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1
"9899",10684,4,5,5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"9900",10523,4,1,1,1,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"9901",10838,5,4,4,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"9902",10733,0,27,27,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"9903",10544,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"9904",10579,0,18,18,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"9905",10607,3,8,8,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
"9906",10523,3,8,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
"9907",10656,3,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"9908",10803,2,27,27,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
"9909",10600,6,11,11,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"9910",10803,2,10,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"9911",10754,3,18,18,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
"9912",10824,0,5,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"9913",10761,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"9914",10509,2,12,12,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"9915",10614,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
"9916",10523,2,16,16,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"9917",10684,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"9918",10873,4,7,7,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
"9919",10803,0,26,22,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
"9920",10691,6,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"9921",10852,2,27,27,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"9922",10530,0,27,27,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"9923",10831,4,27,27,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"9924",10523,4,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"9925",10831,2,4,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"9926",10866,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
"9927",10838,0,6,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"9928",10824,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"9929",10838,3,21,21,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
"9930",10565,4,11,11,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"9931",10817,3,4,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"9932",10719,5,16,16,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"9933",10558,1,26,26,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"9934",10621,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"9935",10621,2,5,5,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"9936",10845,5,2,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"9937",10691,6,7,7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"9938",10537,6,5,5,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"9939",10712,2,11,11,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
"9940",10684,1,6,6,0,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"9941",10516,3,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"9942",10558,5,27,27,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
"9943",10782,3,2,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"9944",10614,3,8,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"9945",10691,5,27,27,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"9946",10635,0,5,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"9947",10705,2,16,16,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
"9948",10579,2,17,17,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"9949",10691,2,23,23,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"9950",10565,1,27,27,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"9951",10579,1,20,20,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
"9952",10782,3,14,14,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"9953",10677,6,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
"9954",10705,3,27,27,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"9955",10593,2,4,4,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0
"9956",10684,2,18,18,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"9957",10824,2,3,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"9958",10530,5,6,6,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"9959",10572,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"9960",10761,2,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
"9961",10544,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"9962",10621,5,10,10,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"9963",10544,2,10,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"9964",10866,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
"9965",10866,4,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
"9966",10796,4,21,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
"9967",10621,6,4,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"9968",10719,2,14,14,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
"9969",10579,0,4,4,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
"9970",10579,2,12,12,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0
"9971",10803,0,10,10,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
