"treat","age","educ","black","hisp","marr","nodegree","re74","re75","re78","agesq","agecube","educsq","u74","u75","interaction1","re74sq","re75sq"
0,36,16,0,0,1,0,19.723939453125,11.16266015625,23.659880859375,1296,46656,256,0,0,315.58303125,389.033787550541,124.604981763931
0,49,16,0,0,1,0,0,0,0,2401,117649,256,1,1,0,0,0
0,21,13,0,0,0,0,14.718009765625,11.062400390625,18.93116015625,441,9261,169,0,0,191.334126953125,216.619811461033,122.3767024025
0,18,11,0,0,0,1,0,1.76167700195312,7.23347216796875,324,5832,121,1,0,0,0,3.10350585921055
0,33,17,0,0,0,0,25.8623203125,25.24355078125,25.564669921875,1089,35937,289,0,0,439.6594453125,668.85961194635,637.236856045547
0,47,12,0,0,0,0,23.13501953125,18.288150390625,9.9332783203125,2209,103823,144,0,0,277.620234375,535.229128711319,334.456444710117
0,55,8,0,0,1,1,22.915580078125,25.24355078125,1.30631005859375,3025,166375,64,0,0,183.324640625,525.123810316959,637.236856045547
0,37,13,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,1369,50653,169,0,0,336.2101640625,668.85961194635,637.236856045547
0,39,14,0,0,1,0,23.59544921875,25.014390625,11.677,1521,59319,196,0,0,330.3362890625,556.74522383461,625.719738340088
0,33,12,0,1,1,0,25.8623203125,25.24355078125,25.564669921875,1089,35937,144,0,0,310.34784375,668.85961194635,637.236856045547
0,32,13,0,0,0,0,22.0025703125,17.67048046875,23.204740234375,1024,32768,169,0,0,286.0334140625,484.113100356506,312.245879996475
0,33,13,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,1089,35937,169,0,0,336.2101640625,668.85961194635,637.236856045547
0,25,14,0,0,1,0,14.9315703125,16.496029296875,25.564669921875,625,15625,196,0,0,209.041984375,222.951791997131,272.118982563358
0,36,14,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,1296,46656,196,0,0,362.072484375,668.85961194635,637.236856045547
0,29,12,0,1,1,0,25.8623203125,25.24355078125,25.564669921875,841,24389,144,0,0,310.34784375,668.85961194635,637.236856045547
0,39,15,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,1521,59319,225,0,0,387.9348046875,668.85961194635,637.236856045547
0,32,12,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,1024,32768,144,0,0,310.34784375,668.85961194635,637.236856045547
0,35,12,0,0,1,0,25.8623203125,24.765529296875,25.564669921875,1225,42875,144,0,0,310.34784375,668.85961194635,613.331441354374
0,52,18,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,2704,140608,324,0,0,465.521765625,668.85961194635,637.236856045547
0,33,12,0,0,0,0,21.8634609375,22.447060546875,24.072169921875,1089,35937,144,0,0,262.36153125,478.010924165588,503.870527195072
0,38,10,0,0,1,1,25.8623203125,25.24355078125,25.564669921875,1444,54872,100,0,0,258.623203125,668.85961194635,637.236856045547
0,41,12,0,0,1,0,25.8623203125,23.3672890625,0,1681,68921,144,0,0,310.34784375,668.85961194635,546.030198130432
0,16,9,0,0,0,1,0,0,1.60924401855469,256,4096,81,1,1,0,0,0
0,50,13,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,2500,125000,169,0,0,336.2101640625,668.85961194635,637.236856045547
0,33,12,0,0,1,0,0,0,0,1089,35937,144,1,1,0,0,0
0,44,8,0,0,1,1,25.8623203125,25.24355078125,25.564669921875,1936,85184,64,0,0,206.8985625,668.85961194635,637.236856045547
0,50,12,0,0,1,0,21.0777890625,23.107689453125,19.30798046875,2500,125000,144,0,0,252.93346875,444.273191763245,533.965311862064
0,51,14,1,0,1,0,0,0,0,2601,132651,196,1,1,0,0,0
0,30,16,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,900,27000,256,0,0,413.797125,668.85961194635,637.236856045547
0,33,12,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,1089,35937,144,0,0,310.34784375,668.85961194635,637.236856045547
0,19,13,0,0,0,0,1.39695703125,6.7029677734375,0.357609802246094,361,6859,169,0,0,18.16044140625,1.95148894715881,44.9297769717417
0,16,10,0,0,0,1,0,0.261387084960937,9.1574716796875,256,4096,100,1,0,0,0,0.0683232081843764
0,27,13,0,0,1,0,8.6521220703125,14.1363896484375,5.9271611328125,729,19683,169,0,0,112.477586914062,74.8592163195887,199.837512292451
0,42,6,0,1,1,1,2.42557202148438,2.8322900390625,1.90774499511719,1764,74088,36,0,0,14.5534321289063,5.8833996314078,8.02186686537266
0,31,12,0,0,1,0,22.8372109375,7.10937109375,20.71625,961,29791,144,0,0,274.04653125,521.53820340387,50.5431573486481
0,29,12,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,841,24389,144,0,0,310.34784375,668.85961194635,637.236856045547
0,42,12,0,0,1,0,16.87125,12.449900390625,0,1764,74088,144,0,0,202.455,284.6390765625,155.000019736485
0,17,9,0,0,0,1,0.815054992675781,0,9.32741015625,289,4913,81,0,1,7.33549493408203,0.664314641085718,0
0,20,12,0,0,1,0,12.145490234375,0.791322570800781,13.68375,400,8000,144,0,0,145.7458828125,147.512933033298,0.626191411058758
0,18,11,0,0,0,1,0,3.22616088867187,15.8146298828125,324,5832,121,1,0,0,0,10.4081140795961
0,53,12,0,0,1,0,25.8623203125,25.24355078125,24.459330078125,2809,148877,144,0,0,310.34784375,668.85961194635,637.236856045547
0,35,14,0,0,1,0,8.7637998046875,10.8941103515625,20.216779296875,1225,42875,196,0,0,122.693197265625,76.8041870166407,118.681640352021
0,28,15,0,0,1,0,22.3630703125,23.870369140625,25.564669921875,784,21952,225,0,0,335.4460546875,500.106913801819,569.794522909702
0,36,9,0,0,1,1,18.789369140625,25.241759765625,21.7417890625,1296,46656,81,0,0,169.104322265625,353.040392702671,637.146436065525
0,31,18,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,961,29791,324,0,0,465.521765625,668.85961194635,637.236856045547
0,19,12,0,1,0,0,0,0,5.31094921875,361,6859,144,1,1,0,0,0
0,26,9,0,1,0,1,9.5945302734375,10.2585498046875,6.67784619140625,676,17576,81,0,0,86.3507724609375,92.0550111679087,105.237844095254
0,48,12,0,0,1,0,19.3928203125,9.8485654296875,6.8640400390625,2304,110592,144,0,0,232.71384375,376.081479672913,96.9942410228357
0,19,13,0,1,1,0,5.0901748046875,5.39961279296875,3.58348706054687,361,6859,169,0,0,66.1722724609375,25.9098795422754,29.1558183139918
0,28,12,0,0,1,0,23.52883984375,25.223849609375,25.564669921875,784,21952,144,0,0,282.346078125,553.606304392838,636.242589116367
0,36,14,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,1296,46656,196,0,0,362.072484375,668.85961194635,637.236856045547
0,22,12,0,0,0,0,13.9029599609375,14.77016015625,21.02805078125,484,10648,144,0,0,166.83551953125,193.292295675431,218.157631041275
0,49,11,0,0,1,1,25.8623203125,25.24355078125,25.564669921875,2401,117649,121,0,0,284.4855234375,668.85961194635,637.236856045547
0,29,12,0,0,1,0,25.8623203125,25.24355078125,22.391990234375,841,24389,144,0,0,310.34784375,668.85961194635,637.236856045547
0,27,15,0,0,1,0,25.32351953125,25.24355078125,0,729,19683,225,0,0,379.85279296875,641.2806414496,637.236856045547
0,33,12,0,0,1,0,18.95591015625,2.01411303710938,15.7762099609375,1089,35937,144,0,0,227.470921875,359.326529851822,4.05665132625395
0,41,11,0,0,0,1,0.148904296875,3.44816088867187,0.487649810791016,1681,68921,121,0,0,1.637947265625,0.0221724896278381,11.8898135141664
0,36,12,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,1296,46656,144,0,0,310.34784375,668.85961194635,637.236856045547
0,33,14,0,1,1,0,22.798029296875,22.78723046875,25.564669921875,1089,35937,196,0,0,319.17241015625,519.750139821171,519.257872435928
0,28,12,0,1,1,0,22.255310546875,23.347599609375,25.564669921875,784,21952,144,0,0,267.0637265625,495.298847537846,545.110407519688
0,25,11,0,1,1,1,12.801849609375,13.490080078125,21.75508984375,625,15625,121,0,0,140.820345703125,163.887353421055,181.982260514225
0,25,10,0,0,1,1,13.632580078125,2.78574194335937,0,625,15625,100,0,0,136.32580078125,185.847239586491,7.76035817499167
0,37,9,0,0,1,1,23.178130859375,3.41951611328125,14.4432998046875,1369,50653,81,0,0,208.603177734375,537.225750134312,11.6930904489901
0,18,9,0,0,1,1,0.0764114074707031,0.501290313720703,3.6514619140625,324,5832,81,0,0,0.687702667236328,0.00583870319165383,0.251291978630201
0,24,13,0,0,1,0,0,14.6913896484375,13.8684599609375,576,13824,169,1,0,0,0,215.836929802217
0,30,9,0,0,1,1,16.2991396484375,18.255919921875,25.564669921875,900,27000,81,0,0,146.692256835937,265.661953279267,333.278612193913
0,42,3,0,0,1,1,13.256400390625,16.06098046875,14.4255703125,1764,74088,9,0,0,39.769201171875,175.732151316563,257.955093617569
0,30,12,0,1,1,0,25.8623203125,25.24355078125,25.564669921875,900,27000,144,0,0,310.34784375,668.85961194635,637.236856045547
0,23,13,0,0,1,0,18.4190703125,16.2149501953125,10.7726298828125,529,12167,169,0,0,239.4479140625,339.262151176819,262.924609836465
0,28,13,0,0,1,0,0,0,0,784,21952,169,1,1,0,0,0
0,25,12,0,0,1,0,15.90925,16.0753095703125,0.46548388671875,625,15625,144,0,0,190.911,253.1042355625,258.415577781381
0,29,12,0,0,0,0,3.5854580078125,3.36759692382812,0.243824905395508,841,24389,144,0,0,43.02549609375,12.8555091257868,11.3407090413767
0,44,18,0,0,1,0,25.8623203125,25.24355078125,0,1936,85184,324,0,0,465.521765625,668.85961194635,637.236856045547
0,35,16,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,1225,42875,256,0,0,413.797125,668.85961194635,637.236856045547
0,41,12,0,0,1,0,22.639330078125,20.47055078125,22.761419921875,1681,68921,144,0,0,271.6719609375,512.539266386295,419.043449287735
0,52,12,0,0,1,0,22.533529296875,22.561650390625,15.8279296875,2704,140608,144,0,0,270.4023515625,507.759942573124,509.028068348789
0,23,12,0,0,0,0,10.22541015625,5.1686611328125,23.17075,529,12167,144,0,0,122.704921875,104.559012863541,26.7150579058466
0,25,12,0,1,1,0,25.8623203125,20.275400390625,25.564669921875,625,15625,144,0,0,310.34784375,668.85961194635,411.091861000156
0,24,11,0,1,1,1,9.7747822265625,11.1698203125,1.924,576,13824,121,0,0,107.522604492187,95.5463675767221,124.764885813538
0,22,12,0,1,0,0,0.387934814453125,11.0946298828125,14.911740234375,484,10648,144,0,0,4.6552177734375,0.150493420264781,123.090812236596
0,25,6,0,1,1,1,10.3802001953125,11.1555,18.85283984375,625,15625,36,0,0,62.281201171875,107.748556094766,124.44518025
0,33,9,0,0,1,1,25.8623203125,25.24355078125,25.564669921875,1089,35937,81,0,0,232.7608828125,668.85961194635,637.236856045547
0,32,18,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,1024,32768,324,0,0,465.521765625,668.85961194635,637.236856045547
0,33,17,0,0,1,0,25.8623203125,25.24355078125,1.84715795898437,1089,35937,289,0,0,439.6594453125,668.85961194635,637.236856045547
0,38,12,0,1,1,0,0,13.12126953125,25.564669921875,1444,54872,144,1,0,0,0,172.16771411171
0,34,16,0,0,1,0,25.860359375,25.24355078125,25.564669921875,1156,39304,256,0,0,413.76575,668.75818700415,637.236856045547
0,33,13,0,1,1,0,0,0,13.30101953125,1089,35937,169,1,1,0,0,0
0,20,11,0,1,1,1,10.9131201171875,13.3880302734375,12.9729599609375,400,8000,121,0,0,120.044321289062,119.096190692163,179.239354602479
0,18,11,0,0,0,1,0,0,11.6843798828125,324,5832,121,1,1,0,0,0
0,17,10,0,0,0,1,0,0,6.88177294921875,289,4913,100,1,1,0,0,0
0,33,14,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,1089,35937,196,0,0,362.072484375,668.85961194635,637.236856045547
0,42,12,0,0,0,0,1.88089599609375,4.9520322265625,0,1764,74088,144,0,0,22.570751953125,3.5377697481215,24.5226231729136
0,34,13,0,0,1,0,20.2000390625,10.3140498046875,25.564669921875,1156,39304,169,0,0,262.6005078125,408.041578126526,106.379623373574
0,16,10,0,0,0,1,0,2.02843505859375,16.4205,256,4096,100,1,0,0,0,4.11454878693223
0,28,13,0,0,1,0,12.9527099609375,15.1389697265625,21.8393203125,784,21952,169,0,0,168.385229492188,167.77269533217,229.188404381776
0,28,13,0,0,1,0,22.092689453125,25.24355078125,25.564669921875,784,21952,169,0,0,287.204962890625,488.086927272221,637.236856045547
0,29,18,0,1,1,0,0.276256591796875,6.2840322265625,25.564669921875,841,24389,324,0,0,4.97261865234375,0.0763177045112252,39.4890610244761
0,39,12,0,0,0,0,25.8623203125,25.24355078125,25.564669921875,1521,59319,144,0,0,310.34784375,668.85961194635,637.236856045547
0,25,13,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,625,15625,169,0,0,336.2101640625,668.85961194635,637.236856045547
0,41,18,0,0,1,0,25.8623203125,25.24355078125,12.6183095703125,1681,68921,324,0,0,465.521765625,668.85961194635,637.236856045547
0,19,12,0,0,0,0,0.503531585693359,0,0.177327194213867,361,6859,144,0,1,6.04237902832031,0.253544057790869,0
0,29,14,0,0,1,0,25.509650390625,24.599029296875,25.564669921875,841,24389,196,0,0,357.13510546875,650.742263051914,605.112242348515
0,47,14,1,0,1,0,0,0,0,2209,103823,196,1,1,0,0,0
0,22,15,0,0,1,0,7.280634765625,9.2917744140625,22.391990234375,484,10648,225,0,0,109.209521484375,53.0076425904274,86.3370717618265
0,22,14,0,1,1,0,4.67677001953125,4.6047099609375,24.9647109375,484,10648,196,0,0,65.4747802734375,21.8721778155863,21.203353824357
0,35,12,0,0,1,0,25.8623203125,17.1495,22.464400390625,1225,42875,144,0,0,310.34784375,668.85961194635,294.10535025
0,31,10,0,0,1,1,0,0,0,961,29791,100,1,1,0,0,0
0,38,12,0,1,1,0,15.1000703125,15.68323046875,16.392419921875,1444,54872,144,0,0,181.20084375,228.012123442444,245.963717935928
0,27,14,0,1,1,0,4.06743798828125,4.6136611328125,17.480029296875,729,19683,196,0,0,56.9441318359375,16.5440517885134,21.2858690484247
0,53,8,0,1,0,1,16.065990234375,16.90601953125,16.687970703125,2809,148877,64,0,0,128.527921875,258.116042211033,285.813496391006
0,41,12,0,0,1,0,0,0,0,1681,68921,144,1,1,0,0,0
0,35,12,0,1,1,0,25.8623203125,25.24355078125,25.564669921875,1225,42875,144,0,0,310.34784375,668.85961194635,637.236856045547
0,32,13,0,0,1,0,25.8623203125,13.982419921875,25.564669921875,1024,32768,169,0,0,336.2101640625,668.85961194635,195.508066871647
0,51,12,0,0,1,0,14.8473203125,12.016650390625,22.321060546875,2601,132651,144,0,0,178.16784375,220.442920461975,144.399886610508
0,18,11,0,0,0,1,1.71239904785156,0.599758117675781,1.72007397460937,324,5832,121,0,0,18.8363895263672,2.93231049908294,0.359709799717996
0,34,11,0,1,1,1,22.198490234375,0,0,1156,39304,121,0,1,244.183392578125,492.772968685642,0
0,49,12,0,0,1,0,20.546830078125,24.7941796875,25.564669921875,2401,117649,144,0,0,246.5619609375,422.172226259342,614.751346376038
0,29,12,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,841,24389,144,0,0,310.34784375,668.85961194635,637.236856045547
0,51,10,0,1,1,1,23.571939453125,12.48033984375,22.21023046875,2601,132651,100,0,0,235.71939453125,555.636329581791,155.758882615494
0,22,9,0,1,1,1,15.9484296875,25.24355078125,25.564669921875,484,10648,81,0,0,143.5358671875,254.352409497131,637.236856045547
0,49,12,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,2401,117649,144,0,0,310.34784375,668.85961194635,637.236856045547
0,18,12,0,0,0,0,2.94085888671875,0.782370971679687,6.0734560546875,324,5832,144,0,0,35.290306640625,8.64865099159265,0.612104337327018
0,23,13,0,0,0,0,6.543951171875,0.984677429199219,2.85792309570312,529,12167,169,0,0,85.071365234375,42.8232969398842,0.969589639574382
0,31,11,0,0,1,1,12.6607802734375,14.745099609375,25.564669921875,961,29791,121,0,0,139.268583007812,160.295357132264,217.417962490391
0,24,13,0,0,0,0,12.417830078125,12.99416015625,10.0987802734375,576,13824,169,0,0,161.431791015625,154.202503849186,168.848198166275
0,49,4,0,1,1,1,15.519349609375,21.30305078125,25.564669921875,2401,117649,16,0,0,62.0773984375,240.850212298008,453.819972588516
0,43,10,0,1,1,1,25.8623203125,25.24355078125,0,1849,79507,100,0,0,258.623203125,668.85961194635,637.236856045547
0,43,12,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,1849,79507,144,0,0,310.34784375,668.85961194635,637.236856045547
0,52,6,0,1,1,1,19.68475,19.67026953125,13.6290703125,2704,140608,36,0,0,118.1085,387.4893825625,386.919503432022
0,43,1,0,1,1,1,12.60983984375,4.2752900390625,0,1849,79507,1,0,0,12.60983984375,159.008060885025,18.278104918107
0,33,9,0,1,1,1,11.9593603515625,7.08788720703125,25.564669921875,1089,35937,81,0,0,107.634243164062,143.026300018525,50.2381450595973
0,41,5,0,1,1,1,7.6901220703125,12.213580078125,19.702529296875,1681,68921,25,0,0,38.4506103515625,59.1379774563074,149.171538324772
0,40,8,0,1,1,1,22.451240234375,21.77926953125,19.278419921875,1600,64000,64,0,0,179.609921875,504.058188061619,474.336581314835
0,25,11,0,1,1,1,12.6274697265625,3.3819189453125,17.1785703125,625,15625,121,0,0,138.902166992188,159.452991695252,11.4373757526636
0,46,12,0,0,1,0,0,0,0,2116,97336,144,1,1,0,0,0
0,32,18,0,0,1,0,0,0,0,1024,32768,324,1,1,0,0,0
0,45,12,0,0,0,0,20.202,19.240599609375,20.95416015625,2025,91125,144,0,0,242.424,408.120804,370.200673328281
0,29,13,0,0,0,0,10.9366298828125,0,25.564669921875,841,24389,169,0,1,142.176188476563,119.609873193627,0
0,29,16,0,0,0,0,9.7218818359375,5.43362890625,25.564669921875,841,24389,256,0,0,155.550109375,94.5149864319315,29.5243230908356
0,23,16,0,0,0,0,4.52002880859375,0,25.564669921875,529,12167,256,0,1,72.3204609375,20.4306604305174,0
0,25,16,0,0,1,0,21.271759765625,20.601240234375,25.564669921875,625,15625,256,0,0,340.34815625,452.487763526463,424.411099194431
0,35,15,0,0,0,0,3.08388598632812,0.324048400878906,0,1225,42875,225,0,0,46.2582897949219,9.51035277667099,0.105007366112176
0,29,16,0,0,1,0,25.8623203125,25.24355078125,0,841,24389,256,0,0,413.797125,668.85961194635,637.236856045547
0,31,13,0,0,1,0,25.8623203125,25.24355078125,24.870140625,961,29791,169,0,0,336.2101640625,668.85961194635,637.236856045547
0,30,16,0,1,1,0,23.552349609375,20.16798046875,25.564669921875,900,27000,256,0,0,376.83759375,554.713172122227,406.747436187881
0,27,3,0,1,1,1,10.858259765625,10.95498046875,11.3873603515625,729,19683,9,0,0,32.574779296875,117.901805137791,120.011597070694
0,20,13,0,0,1,0,2.453001953125,6.6062900390625,15.0122197265625,400,8000,169,0,0,31.889025390625,6.01721858203506,43.6430680802164
0,21,12,0,1,1,0,13.468,14.7236103515625,3.57609790039063,441,9261,144,0,0,161.616,181.387024,216.784701784638
0,44,8,0,0,0,1,5.8425341796875,11.8411904296875,10.638150390625,1936,85184,64,0,0,46.7402734375,34.1352056408167,140.213790792123
0,44,6,0,1,1,1,8.493421875,8.35364453125,10.13276953125,1936,85184,36,0,0,50.96053125,72.1382151467285,69.783376954483
0,50,10,0,0,1,1,25.8623203125,25.24355078125,0,2500,125000,100,0,0,258.623203125,668.85961194635,637.236856045547
0,23,16,0,0,0,0,9.557302734375,17.094,21.07976953125,529,12167,256,0,0,152.91684375,91.3420355564919,292.204836
0,23,16,0,0,0,0,0.503531585693359,24.860419921875,25.564669921875,529,12167,256,0,0,8.05650537109375,0.253544057790869,618.040478691959
0,29,16,0,0,1,0,21.32269921875,21.349599609375,8.6668662109375,841,24389,256,0,0,341.1631875,454.657501973282,455.805403480625
0,19,11,0,0,0,1,0,1.07419396972656,7.71373291015625,361,6859,121,1,0,0,0,1.15389268459691
0,43,14,0,0,0,0,0,0,0,1849,79507,196,1,1,0,0,0
0,25,14,1,0,0,0,11.85551953125,13.0997900390625,15.4954404296875,625,15625,196,0,0,165.9772734375,140.55334335585,171.604499067521
0,23,11,0,0,1,1,2.77040307617187,9.57285546875,9.4012958984375,529,12167,121,0,0,30.4744338378906,7.67513320446259,91.6395618255768
0,44,8,0,0,1,1,18.991169921875,12.8294501953125,21.035439453125,1936,85184,64,0,0,151.929359375,360.66453500153,164.594792314004
0,31,12,0,0,1,0,25.8623203125,22.507939453125,22.607740234375,961,29791,144,0,0,310.34784375,668.85961194635,506.607338425541
0,33,13,0,0,1,0,23.50141015625,25.24355078125,25.564669921875,1089,35937,169,0,0,305.51833203125,552.316279332291,637.236856045547
0,27,12,0,0,0,0,21.395189453125,17.58455078125,15.8042900390625,729,19683,144,0,0,256.7422734375,457.754131735111,309.21642617836
0,25,12,0,0,1,0,8.614896484375,5.36738720703125,11.9296904296875,625,15625,144,0,0,103.3787578125,74.2164414364967,28.8088454302027
0,34,12,0,0,1,0,14.0146396484375,14.5016103515625,13.1488095703125,1156,39304,144,0,0,168.17567578125,196.410124475556,210.296702788545
0,27,14,0,0,1,0,19.17533984375,20.88948046875,25.564669921875,729,19683,196,0,0,268.4547578125,367.693658123306,436.370394254288
0,28,12,0,0,1,0,25.8623203125,25.24355078125,20.295099609375,784,21952,144,0,0,310.34784375,668.85961194635,637.236856045547
0,46,14,0,0,1,0,22.986119140625,15.3090498046875,0,2116,97336,196,0,0,321.80566796875,528.361673147007,234.367005922402
0,26,11,0,0,0,1,0,2.8340810546875,9.6805869140625,676,17576,121,1,0,0,0,8.03201542453861
0,39,14,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,1521,59319,196,0,0,362.072484375,668.85961194635,637.236856045547
0,30,17,0,1,1,0,11.36375,1.07419396972656,25.564669921875,900,27000,289,0,0,193.18375,129.1348140625,1.15389268459691
0,23,10,0,0,1,1,0,0,0,529,12167,100,1,1,0,0,0
0,24,12,0,0,1,0,23.8815,21.51073046875,23.992369140625,576,13824,144,0,0,286.578,570.32604225,462.71152529921
0,31,16,0,0,1,0,9.33198828125,2.36501611328125,0,961,29791,256,0,0,149.3118125,87.0860052813873,5.59330121607995
0,21,10,0,0,1,1,5.0059267578125,23.26344921875,3.53767700195313,441,9261,100,0,0,50.059267578125,25.0593027045832,541.18806955336
0,29,12,0,0,1,0,25.8623203125,23.632259765625,25.564669921875,841,24389,144,0,0,310.34784375,668.85961194635,558.483701629978
0,42,12,0,0,1,0,19.5867890625,14.2384404296875,13.7635498046875,1764,74088,144,0,0,235.04146875,383.64230577887,202.73318586976
0,44,12,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,1936,85184,144,0,0,310.34784375,668.85961194635,637.236856045547
0,51,12,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,2601,132651,144,0,0,310.34784375,668.85961194635,637.236856045547
0,49,10,0,1,1,1,16.696869140625,16.995529296875,17.556869140625,2401,117649,100,0,0,166.96869140625,278.785439099155,288.848016080936
0,27,13,0,0,1,0,0.0274297409057617,0,0,729,19683,169,0,1,0.356586631774902,0.000752390686157218,0
0,50,14,0,0,1,0,18.1075390625,2.3274189453125,7.153673828125,2500,125000,196,0,0,253.505546875,327.882970899963,5.41687894699955
0,43,14,0,0,1,0,8.8696005859375,12.8294501953125,0,1849,79507,196,0,0,124.174408203125,78.6698145540628,164.594792314004
0,27,16,0,0,1,0,21.1659609375,22.516890625,25.564669921875,729,19683,256,0,0,338.655375,447.997902407776,507.010363418213
0,47,12,0,1,1,0,0,0,0,2209,103823,144,1,1,0,0,0
0,28,12,0,0,1,0,23.781580078125,21.324529296875,0,784,21952,144,0,0,285.3789609375,565.563551012272,454.73554973328
0,53,15,0,0,1,0,0,0,0,2809,148877,225,1,1,0,0,0
0,32,14,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,1024,32768,196,0,0,362.072484375,668.85961194635,637.236856045547
0,39,13,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,1521,59319,169,0,0,336.2101640625,668.85961194635,637.236856045547
0,26,16,0,0,0,0,12.341419921875,13.9806298828125,18.699150390625,676,17576,256,0,0,197.46271875,152.310645688053,195.45801192019
0,27,18,0,0,0,0,2.2845048828125,0,0,729,19683,324,0,1,41.121087890625,5.21896255959415,0
0,53,12,0,0,1,0,25.8623203125,16.791439453125,0,2809,148877,144,0,0,310.34784375,668.85961194635,281.952438907963
0,37,13,0,0,1,0,25.8623203125,24.7547890625,22.655029296875,1369,50653,169,0,0,336.2101640625,668.85961194635,612.79958152887
0,37,14,0,0,1,0,0,0,0,1369,50653,196,1,1,0,0,0
0,32,10,0,0,1,1,24.424220703125,25.24355078125,0,1024,32768,100,0,0,244.24220703125,596.54255695496,637.236856045547
0,18,10,0,0,0,1,0,0,5.04939208984375,324,5832,100,1,1,0,0,0
0,17,10,0,0,0,1,0,2.25401611328125,6.48130908203125,289,4913,100,1,0,0,0,5.08058863893151
0,44,12,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,1936,85184,144,0,0,310.34784375,668.85961194635,637.236856045547
0,30,13,0,0,1,0,11.2207197265625,21.483869140625,25.564669921875,900,27000,169,0,0,145.869356445312,125.904551182069,461.556633251499
0,55,9,0,0,0,1,10.2058203125,10.0043203125,10.7179501953125,3025,166375,81,0,0,91.8523828125,104.158768251038,100.0864249151
0,38,4,0,1,1,1,16.369669921875,13.3844501953125,13.717740234375,1444,54872,16,0,0,65.4786796875,267.966093351139,179.143507030801
0,18,11,0,1,1,1,6.17364990234375,6.82112890625,14.5822099609375,324,5832,121,0,0,67.9101489257813,38.113953116709,46.5277995556793
0,27,11,0,0,1,1,0.327197601318359,0,0,729,19683,121,0,1,3.59917361450195,0.107058270308488,0
0,42,3,0,1,1,1,0,7.89711279296875,11.52626953125,1764,74088,9,1,0,0,0,62.3643904648707
0,48,14,0,0,1,0,19.79055078125,15.955349609375,0,2304,110592,196,0,0,277.0677109375,391.665900225235,254.573181157383
0,55,12,0,0,1,0,22.357189453125,7.9794677734375,0,3025,166375,144,0,0,268.2862734375,499.843920242924,63.6719059473276
0,23,16,0,0,0,0,0.338953186035156,6.1533388671875,7.514240234375,529,12167,256,0,0,5.4232509765625,0.114889262323383,37.8635792144403
0,26,13,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,676,17576,169,0,0,336.2101640625,668.85961194635,637.236856045547
0,40,13,0,0,1,0,3.57762109375,10.30151953125,11.9119501953125,1600,64000,169,0,0,46.50907421875,12.7993726904449,106.121304652725
0,29,16,0,0,1,0,1.20886804199219,1.4447900390625,1.55752404785156,841,24389,256,0,0,19.341888671875,1.46136194295003,2.08741825697422
0,50,12,0,0,0,0,14.6161298828125,14.5105595703125,15.9269404296875,2500,125000,144,0,0,175.39355859375,213.631252751245,210.556339043588
0,41,12,0,0,1,0,16.330490234375,21.141919921875,17.9765390625,1681,68921,144,0,0,195.9658828125,266.684911295017,446.980777982975
0,40,12,0,0,1,0,25.8623203125,25.24355078125,0,1600,64000,144,0,0,310.34784375,668.85961194635,637.236856045547
0,50,10,0,0,1,1,25.8623203125,25.24355078125,5.5503408203125,2500,125000,100,0,0,258.623203125,668.85961194635,637.236856045547
0,23,15,0,0,0,0,8.83629296875,5.2152099609375,11.1317099609375,529,12167,225,0,0,132.54439453125,78.0800734295807,27.1984149366617
0,31,18,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,961,29791,324,0,0,465.521765625,668.85961194635,637.236856045547
0,41,12,0,0,1,0,22.931259765625,23.617939453125,0,1681,68921,144,0,0,275.1751171875,525.842674438572,557.807064011478
0,20,12,0,0,0,0,5.29393896484375,0.667790283203125,7.3472568359375,400,8000,144,0,0,63.527267578125,28.0257897634909,0.44594386234051
0,47,12,0,1,1,0,25.8623203125,23.909759765625,0,2209,103823,144,0,0,310.34784375,668.85961194635,571.6766120499
