"","wage","lwage","sex","shs","hsg","scl","clg","ad","mw","so","we","ne","exp1","exp2","exp3","exp4","occ","occ2","ind","ind2"
"22018",11.5384615384615,2.44568593663472,0,0,0,1,0,0,0,1,0,0,7,0.49,0.343,0.2401,"4110","13","8680","20"
"22063",62.5,4.13516655674236,0,0,0,0,0,1,0,1,0,0,7,0.49,0.343,0.2401,"1020","3","7380","14"
"22073",12.0192307692308,2.48650793115497,0,0,0,1,0,0,0,1,0,0,20,4,8,16,"4700","16","4970","9"
"22080",13.7254901960784,2.61925470231908,0,1,0,0,0,0,0,1,0,0,9,0.81,0.729,0.6561,"9130","22","6170","10"
"22083",22.5961538461538,3.11777970799683,0,0,0,0,1,0,0,1,0,0,2,0.04,0.008,0.0016,"1360","4","7290","14"
"22092",9.13461538461539,2.21207108545321,1,0,0,1,0,0,0,1,0,0,5.5,0.3025,0.166375,0.09150625,"4010","13","8680","20"
"22097",17.7884615384615,2.878550018931,0,0,1,0,0,0,0,1,0,0,30,9,27,81,"9620","22","3980","6"
"22099",15.3846153846154,2.7333680090865,1,0,1,0,0,0,0,1,0,0,40,16,64,256,"3640","11","7980","18"
"22101",11.0096153846154,2.39876901684697,1,0,0,1,0,0,0,1,0,0,35.5,12.6025,44.738875,158.82300625,"5120","17","7190","13"
"22138",7.59109311740891,2.02697560177653,0,0,1,0,0,0,0,1,0,0,34,11.56,39.304,133.6336,"4760","16","5390","9"
"22150",5.76923076923077,1.75253875607477,0,0,1,0,0,0,0,1,0,0,7,0.49,0.343,0.2401,"4110","13","8680","20"
"22161",23.0769230769231,3.13883311719466,1,0,0,1,0,0,0,1,0,0,6.5,0.4225,0.274625,0.17850625,"5100","17","7070","13"
"22212",4.80769230769231,1.57021719928082,0,0,1,0,0,0,0,1,0,0,5,0.25,0.125,0.0625,"9240","22","4290","7"
"22231",15,2.70805020110221,0,0,1,0,0,0,0,1,0,0,13,1.69,2.197,2.8561,"9130","22","670","3"
"22265",19.2307692307692,2.95651156040071,0,0,0,1,0,0,0,1,0,0,3,0.09,0.027,0.0081,"8965","21","2290","5"
"22269",26.4423076923077,3.27496529151924,0,0,0,0,1,0,0,1,0,0,22,4.84,10.648,23.4256,"4700","16","4970","9"
"22288",11.4625,2.43908083758258,1,0,0,1,0,0,0,1,0,0,7,0.49,0.343,0.2401,"3640","11","7980","18"
"22293",13.9423076923077,2.63492793627325,1,0,1,0,0,0,0,1,0,0,8,0.64,0.512,0.4096,"3300","10","7970","18"
"22320",14.4230769230769,2.66882948794893,0,0,1,0,0,0,0,1,0,0,8,0.64,0.512,0.4096,"6940","19","490","2"
"22321",9.61538461538461,2.26336437984076,0,0,0,1,0,0,0,1,0,0,32.5,10.5625,34.328125,111.56640625,"4020","13","8680","20"
"22336",5.11538461538461,1.63225259020027,0,0,0,0,1,0,0,1,0,0,1,0.01,0.001,1e-04,"5260","17","6870","12"
"22342",19.2307692307692,2.95651156040071,1,0,0,0,1,0,0,1,0,0,6,0.36,0.216,0.1296,"3255","10","8190","18"
"22345",4.25,1.44691898293633,1,0,0,0,0,1,0,1,0,0,0,0,0,0,"1860","5","7870","17"
"22346",17.3076923076923,2.85115104474288,0,0,0,1,0,0,0,1,0,0,5,0.25,0.125,0.0625,"1105","3","8090","18"
"22376",7.69230769230769,2.04022082852655,0,0,0,1,0,0,0,1,0,0,7,0.49,0.343,0.2401,"9130","22","6290","10"
"22377",10.0961538461538,2.3121545440102,1,0,0,1,0,0,0,1,0,0,4,0.16,0.064,0.0256,"5400","17","6390","10"
"22391",17.3076923076923,2.85115104474288,1,0,0,1,0,0,0,1,0,0,31.5,9.9225,31.255875,98.45600625,"3255","10","8190","18"
"22399",17.6282051282051,2.86950018341108,1,0,0,0,0,1,0,1,0,0,14,1.96,2.744,3.8416,"2320","8","7860","17"
"22403",12,2.484906649788,0,0,1,0,0,0,0,1,0,0,5,0.25,0.125,0.0625,"9640","22","4970","9"
"22409",14.5192307692308,2.6754740306676,1,0,1,0,0,0,0,1,0,0,37,13.69,50.653,187.4161,"5700","17","7270","14"
"22414",12.0192307692308,2.48650793115497,0,0,0,1,0,0,0,1,0,0,3.5,0.1225,0.042875,0.01500625,"9620","22","6170","10"
"22423",12.0192307692308,2.48650793115497,0,0,1,0,0,0,0,1,0,0,29,8.41,24.389,70.7281,"1550","4","770","4"
"22431",19.2307692307692,2.95651156040071,0,0,1,0,0,0,0,1,0,0,7,0.49,0.343,0.2401,"4010","13","8680","20"
"22455",16.8269230769231,2.82298016777619,0,0,0,1,0,0,0,1,0,0,7,0.49,0.343,0.2401,"8810","21","3570","6"
"22469",4.23076923076923,1.44238382777093,0,0,0,1,0,0,0,1,0,0,32.5,10.5625,34.328125,111.56640625,"800","2","8680","20"
"22471",10,2.30258509299405,0,0,1,0,0,0,0,1,0,0,21,4.41,9.261,19.4481,"4720","16","4280","7"
"22476",3.84615384615385,1.34707364796661,0,0,1,0,0,0,0,1,0,0,9,0.81,0.729,0.6561,"4000","13","8680","20"
"22511",17.3076923076923,2.85115104474288,0,0,0,0,0,1,0,1,0,0,2,0.04,0.008,0.0016,"800","2","4970","9"
"22531",28.8461538461538,3.36197666850887,0,0,0,1,0,0,0,1,0,0,37,13.69,50.653,187.4161,"4700","16","5170","9"
"22536",10.5769230769231,2.35867455964509,1,0,0,1,0,0,0,1,0,0,6.5,0.4225,0.274625,0.17850625,"4110","13","8680","20"
"22537",12.9807692307692,2.5634689722911,0,1,0,0,0,0,0,1,0,0,14,1.96,2.744,3.8416,"9640","22","4170","7"
"22552",34.1346153846154,3.53031198332809,0,0,1,0,0,0,0,1,0,0,38,14.44,54.872,208.5136,"5550","17","6370","10"
"22567",10.5769230769231,2.35867455964509,1,0,1,0,0,0,0,1,0,0,13,1.69,2.197,2.8561,"4720","16","4970","9"
"22569",21.6346153846154,3.07429459605709,0,0,0,1,0,0,0,1,0,0,4,0.16,0.064,0.0256,"5620","17","4380","8"
"22570",21.6346153846154,3.07429459605709,1,0,0,0,1,0,0,1,0,0,6,0.36,0.216,0.1296,"5350","17","7490","14"
"22580",14.6761133603239,2.6862212306608,1,1,0,0,0,0,0,1,0,0,11,1.21,1.331,1.4641,"4700","16","5090","9"
"22652",12.0879120879121,2.49220595226961,1,0,1,0,0,0,0,1,0,0,13,1.69,2.197,2.8561,"4760","16","5580","9"
"22684",29.0598290598291,3.3693567758065,0,0,0,0,1,0,0,1,0,0,4,0.16,0.064,0.0256,"1105","3","7380","14"
"22685",19.2317307692308,2.95656155915075,0,0,1,0,0,0,0,1,0,0,8,0.64,0.512,0.4096,"4600","15","8470","18"
"22690",13.3136094674556,2.58878678027539,0,0,0,1,0,0,0,1,0,0,19,3.61,6.859,13.0321,"6355","19","8680","20"
"22698",16.1057692307692,2.77917754511779,0,0,0,1,0,0,0,1,0,0,4,0.16,0.064,0.0256,"4710","16","4470","8"
"22710",11.5384615384615,2.44568593663472,0,0,0,1,0,0,0,1,0,0,14,1.96,2.744,3.8416,"3400","10","8190","18"
"22711",6.25,1.83258146374831,1,0,1,0,0,0,0,1,0,0,6,0.36,0.216,0.1296,"8300","21","8660","20"
"22714",48.8461538461538,3.88867564143115,0,0,0,0,0,1,0,1,0,0,26,6.76,17.576,45.6976,"2100","7","9470","22"
"22721",9.13461538461539,2.21207108545321,0,0,1,0,0,0,0,1,0,0,5,0.25,0.125,0.0625,"5620","17","5380","9"
"22724",10.0769230769231,2.31024796573961,1,0,0,0,1,0,0,1,0,0,10,1,1,1,"800","2","7280","14"
"22725",25,3.2188758248682,0,0,1,0,0,0,0,1,0,0,25,6.25,15.625,39.0625,"5240","17","4690","9"
"22734",16.3461538461538,2.79399263090294,0,0,1,0,0,0,0,1,0,0,27,7.29,19.683,53.1441,"9620","22","5490","9"
"22739",7.21153846153846,1.97568230738898,1,0,1,0,0,0,0,1,0,0,22,4.84,10.648,23.4256,"1e+05","21","9070","21"
"22740",9.61538461538461,2.26336437984076,0,0,1,0,0,0,0,1,0,0,8,0.64,0.512,0.4096,"6260","19","770","4"
"22799",25.6410256410256,3.24419363285249,1,0,0,0,1,0,0,1,0,0,5,0.25,0.125,0.0625,"3255","10","8190","18"
"22805",16.3461538461538,2.79399263090294,0,0,0,1,0,0,0,1,0,0,6,0.36,0.216,0.1296,"1550","4","7290","14"
"22845",26.4423076923077,3.27496529151924,0,0,0,0,0,1,0,1,0,0,4,0.16,0.064,0.0256,"2000","6","8370","18"
"22848",30.7692307692308,3.42651518964645,1,0,0,1,0,0,0,1,0,0,12,1.44,1.728,2.0736,"4700","16","5380","9"
"22900",26.4423076923077,3.27496529151924,1,0,0,0,1,0,0,1,0,0,2,0.04,0.008,0.0016,"630","2","7470","14"
"22903",7.69230769230769,2.04022082852655,0,0,0,1,0,0,0,1,0,0,10.5,1.1025,1.157625,1.21550625,"4700","16","5380","9"
"22932",14.17004048583,2.65112991084953,0,0,0,1,0,0,0,1,0,0,18.5,3.4225,6.331625,11.71350625,"9620","22","5380","9"
"22933",4.56730769230769,1.51892390489327,0,0,0,0,1,0,0,1,0,0,19,3.61,6.859,13.0321,"7010","20","7380","14"
"22934",11.5384615384615,2.44568593663472,0,0,1,0,0,0,0,1,0,0,15,2.25,3.375,5.0625,"4700","16","4870","9"
"22937",7.69230769230769,2.04022082852655,0,0,0,1,0,0,0,1,0,0,4.5,0.2025,0.091125,0.04100625,"3930","12","7680","16"
"22939",20.6730769230769,3.02883222198034,0,0,1,0,0,0,0,1,0,0,7,0.49,0.343,0.2401,"650","2","2670","6"
"22941",7.69230769230769,2.04022082852655,0,0,0,1,0,0,0,1,0,0,4,0.16,0.064,0.0256,"3930","12","7680","16"
"22968",15.7692307692308,2.75806062167687,1,0,0,0,1,0,0,1,0,0,4,0.16,0.064,0.0256,"2060","6","9160","21"
"22972",33.9892665474061,3.52604478499348,1,0,0,0,1,0,0,1,0,0,7,0.49,0.343,0.2401,"1e+05","10","8190","18"
"22973",30.2884615384615,3.41076683267831,0,0,1,0,0,0,0,1,0,0,14,1.96,2.744,3.8416,"6840","19","370","2"
"22978",14.4230769230769,2.66882948794893,0,0,0,1,0,0,0,1,0,0,8.5,0.7225,0.614125,0.52200625,"20","1","7380","14"
"22979",6.25,1.83258146374831,0,0,0,1,0,0,0,1,0,0,12.5,1.5625,1.953125,2.44140625,"4700","16","4970","9"
"22986",23.8461538461538,3.17162294001766,1,0,0,0,0,1,0,1,0,0,24,5.76,13.824,33.1776,"2310","8","7860","17"
"22994",10.0961538461538,2.3121545440102,1,0,1,0,0,0,0,1,0,0,8,0.64,0.512,0.4096,"9140","22","8290","18"
"23002",25,3.2188758248682,0,0,0,1,0,0,0,1,0,0,6,0.36,0.216,0.1296,"5000","17","4270","7"
"23004",33.6548076923077,3.51615591935655,0,0,0,1,0,0,0,1,0,0,14.5,2.1025,3.048625,4.42050625,"1020","3","7380","14"
"23007",4.80817307692308,1.57031719428115,0,0,0,0,1,0,0,1,0,0,23,5.29,12.167,27.9841,"4720","16","4970","9"
"23010",24.0384615384615,3.17965511171492,0,0,0,1,0,0,0,1,0,0,4.5,0.2025,0.091125,0.04100625,"5520","17","7590","16"
"23011",12.0192307692308,2.48650793115497,0,0,0,0,1,0,0,1,0,0,3,0.09,0.027,0.0081,"5320","17","6770","11"
"23018",14.4230769230769,2.66882948794893,1,0,0,0,1,0,0,1,0,0,34,11.56,39.304,133.6336,"4740","16","9070","21"
"23031",28.8461538461538,3.36197666850887,0,0,0,0,1,0,0,1,0,0,10,1,1,1,"1006","3","8190","18"
"23044",24.0384615384615,3.17965511171492,1,0,0,0,1,0,0,1,0,0,17,2.89,4.913,8.3521,"5000","17","7480","14"
"23053",4.80769230769231,1.57021719928082,0,0,1,0,0,0,0,1,0,0,34,11.56,39.304,133.6336,"5860","17","770","4"
"23056",16.8269230769231,2.82298016777619,1,0,0,0,1,0,0,1,0,0,1,0.01,0.001,1e-04,"2310","8","7860","17"
"23102",48.0769230769231,3.87280229227486,0,0,0,0,1,0,0,1,0,0,7,0.49,0.343,0.2401,"4850","16","490","2"
"23127",6.25,1.83258146374831,0,0,1,0,0,0,0,1,0,0,16,2.56,4.096,6.5536,"2340","8","8680","20"
"23132",9.15750915750916,2.21457421567133,0,1,0,0,0,0,0,1,0,0,6,0.36,0.216,0.1296,"9420","22","6090","10"
"23144",10.1495726495726,2.31743160111104,0,0,0,1,0,0,0,1,0,0,5.5,0.3025,0.166375,0.09150625,"3740","12","9470","22"
"23145",8.65384615384615,2.15800386418294,1,0,0,1,0,0,0,1,0,0,6.5,0.4225,0.274625,0.17850625,"5400","17","7980","18"
"23146",11.5384615384615,2.44568593663472,0,0,1,0,0,0,0,1,0,0,5,0.25,0.125,0.0625,"4000","13","8680","20"
"23148",26.9230769230769,3.29298379702192,1,0,0,0,1,0,0,1,0,0,35,12.25,42.875,150.0625,"800","2","6870","12"
"23149",24.0384615384615,3.17965511171492,1,0,0,0,1,0,0,1,0,0,26,6.76,17.576,45.6976,"220","1","770","4"
"23154",10.5769230769231,2.35867455964509,1,0,1,0,0,0,0,1,0,0,8,0.64,0.512,0.4096,"2025","6","8390","18"
"23173",7.35294117647059,1.99510039324608,1,1,0,0,0,0,0,1,0,0,10,1,1,1,"4720","16","5090","9"
"23175",9.61538461538461,2.26336437984076,1,0,0,1,0,0,0,1,0,0,5.5,0.3025,0.166375,0.09150625,"4840","16","7380","14"
"23176",17.0192307692308,2.8343439264265,0,0,0,1,0,0,0,1,0,0,24.5,6.0025,14.706125,36.03000625,"50","1","4970","9"
"23177",16.8269230769231,2.82298016777619,0,0,0,0,1,0,0,1,0,0,15,2.25,3.375,5.0625,"5620","17","4970","9"
"23183",28.8461538461538,3.36197666850887,0,0,1,0,0,0,0,1,0,0,26,6.76,17.576,45.6976,"6260","19","770","4"
"23184",8.65384615384615,2.15800386418294,0,0,1,0,0,0,0,1,0,0,22,4.84,10.648,23.4256,"9130","22","7770","16"
"23191",23.0769230769231,3.13883311719466,1,0,0,1,0,0,0,1,0,0,4.5,0.2025,0.091125,0.04100625,"910","2","6870","12"
"23192",9.45240384615385,2.24626908441213,0,0,0,0,1,0,0,1,0,0,9,0.81,0.729,0.6561,"110","1","6770","11"
"23196",11.4644970414201,2.43925504630443,0,0,1,0,0,0,0,1,0,0,9,0.81,0.729,0.6561,"6355","19","770","4"
"23203",4.51631701631702,1.50769684229948,0,0,1,0,0,0,0,1,0,0,27,7.29,19.683,53.1441,"7360","20","3770","6"
"23217",21.5384615384615,3.06984024570771,0,0,1,0,0,0,0,1,0,0,10,1,1,1,"1540","4","770","4"
"23218",28.021978021978,3.33298913163562,0,0,0,0,0,1,0,1,0,0,22,4.84,10.648,23.4256,"2000","6","8370","18"
"23228",58.1730769230769,4.06342265188351,1,0,1,0,0,0,0,1,0,0,37,13.69,50.653,187.4161,"50","1","5380","9"
"23243",15.3846153846154,2.7333680090865,1,0,1,0,0,0,0,1,0,0,10,1,1,1,"120","1","7580","16"
"23245",20.7900207900208,3.03447310187042,1,0,1,0,0,0,0,1,0,0,6,0.36,0.216,0.1296,"4320","15","8990","21"
"23255",12.0192307692308,2.48650793115497,1,0,1,0,0,0,0,1,0,0,12,1.44,1.728,2.0736,"4700","16","5380","9"
"23258",38.4615384615385,3.64965874096066,0,0,0,1,0,0,0,1,0,0,6.5,0.4225,0.274625,0.17850625,"8140","21","770","4"
"23264",36.0576923076923,3.58512021982308,0,0,1,0,0,0,0,1,0,0,5,0.25,0.125,0.0625,"1e+05","19","770","4"
"23299",13.9423076923077,2.63492793627325,1,0,0,0,1,0,0,1,0,0,9,0.81,0.729,0.6561,"2160","7","490","2"
"23300",52.8846153846154,3.96811247207919,0,0,0,1,0,0,0,1,0,0,3.5,0.1225,0.042875,0.01500625,"8640","21","2070","5"
"23301",20.1923076923077,3.00530172457014,0,0,0,0,1,0,0,1,0,0,2,0.04,0.008,0.0016,"2200","8","7870","17"
"23302",14.2307692307692,2.65540646761679,1,0,0,0,1,0,0,1,0,0,1,0.01,0.001,1e-04,"2000","6","8560","19"
"23309",25,3.2188758248682,1,0,0,0,1,0,0,1,0,0,1,0.01,0.001,1e-04,"310","1","8190","18"
"23310",32.0512820512821,3.4673371841667,1,0,0,1,0,0,0,1,0,0,9.5,0.9025,0.857375,0.81450625,"120","1","6870","12"
"23312",38.4615384615385,3.64965874096066,0,0,0,1,0,0,0,1,0,0,7.5,0.5625,0.421875,0.31640625,"7200","20","8770","21"
"23320",12.35,2.51365606307399,1,0,0,1,0,0,0,1,0,0,18,3.24,5.832,10.4976,"3645","11","8090","18"
"23335",16.8522267206478,2.82448279766072,1,0,0,0,1,0,0,1,0,0,3,0.09,0.027,0.0081,"4350","15","5580","9"
"23336",10.0971153846154,2.31224977757058,0,0,0,0,1,0,0,1,0,0,3,0.09,0.027,0.0081,"3648","11","7480","14"
"23337",36.0576923076923,3.58512021982308,1,0,0,0,1,0,0,1,0,0,1,0.01,0.001,1e-04,"3255","10","8190","18"
"23338",19.2307692307692,2.95651156040071,1,0,0,0,1,0,0,1,0,0,1,0.01,0.001,1e-04,"2310","8","7860","17"
"23353",15.6363636363636,2.74959920401508,0,0,1,0,0,0,0,1,0,0,10,1,1,1,"7320","20","4780","9"
"23369",12.2596153846154,2.50631055845115,1,0,0,1,0,0,0,1,0,0,19.5,3.8025,7.414875,14.45900625,"5700","17","8470","18"
"23376",25,3.2188758248682,0,0,0,0,1,0,0,1,0,0,3,0.09,0.027,0.0081,"1360","4","770","4"
"23385",10.7142857142857,2.371577964481,0,0,0,0,0,1,0,1,0,0,12,1.44,1.728,2.0736,"1107","3","8680","20"
"23391",21.6346153846154,3.07429459605709,0,0,0,1,0,0,0,1,0,0,11,1.21,1.331,1.4641,"5000","17","7780","16"
"23404",36.0576923076923,3.58512021982308,1,0,0,0,1,0,0,1,0,0,1,0.01,0.001,1e-04,"3255","10","8190","18"
"23405",12.5,2.52572864430826,1,0,1,0,0,0,0,1,0,0,39,15.21,59.319,231.3441,"4720","16","4970","9"
"23406",21.6346153846154,3.07429459605709,0,1,0,0,0,0,0,1,0,0,25,6.25,15.625,39.0625,"8140","21","8870","21"
"23410",48.0769230769231,3.87280229227486,0,0,0,0,1,0,0,1,0,0,1,0.01,0.001,1e-04,"410","1","770","4"
"23422",12.8846153846154,2.55603399380358,0,0,0,0,1,0,0,1,0,0,35,12.25,42.875,150.0625,"8720","21","1890","5"
"23441",12.9807692307692,2.5634689722911,1,0,0,1,0,0,0,1,0,0,34,11.56,39.304,133.6336,"2300","8","7860","17"
"23446",25,3.2188758248682,0,0,0,1,0,0,0,1,0,0,3.5,0.1225,0.042875,0.01500625,"8030","21","2880","6"
"23453",21.6346153846154,3.07429459605709,0,0,0,1,0,0,0,1,0,0,10,1,1,1,"6355","19","490","2"
"23459",8.65384615384615,2.15800386418294,0,0,0,1,0,0,0,1,0,0,7.5,0.5625,0.421875,0.31640625,"4700","16","5380","9"
"23460",5.52259615384615,1.70884806745004,1,0,1,0,0,0,0,1,0,0,15,2.25,3.375,5.0625,"4020","13","7860","17"
"23462",17.3076923076923,2.85115104474288,0,0,1,0,0,0,0,1,0,0,9,0.81,0.729,0.6561,"8740","21","7290","14"
"23465",6.31868131868132,1.8435105342805,1,0,0,1,0,0,0,1,0,0,24.5,6.0025,14.706125,36.03000625,"9130","22","490","2"
"23467",9.3482905982906,2.23519350287407,1,0,0,1,0,0,0,1,0,0,4.5,0.2025,0.091125,0.04100625,"4710","16","6570","11"
"23468",19.7115384615385,2.98120417299108,0,0,0,0,0,1,0,1,0,0,30,9,27,81,"9620","22","2070","5"
"23477",20.8333333333333,3.03655426807425,0,0,0,0,0,1,0,1,0,0,7,0.49,0.343,0.2401,"2200","8","7870","17"
"23485",6.25,1.83258146374831,1,0,1,0,0,0,0,1,0,0,6,0.36,0.216,0.1296,"4010","13","8680","20"
"23493",12.5,2.52572864430826,1,0,0,0,1,0,0,1,0,0,4,0.16,0.064,0.0256,"3640","11","7980","18"
"23494",19.2307692307692,2.95651156040071,0,0,0,0,1,0,0,1,0,0,1,0.01,0.001,1e-04,"20","1","8680","20"
"23517",15.3846153846154,2.7333680090865,0,0,1,0,0,0,0,1,0,0,8,0.64,0.512,0.4096,"1e+05","19","2290","5"
"23528",13.9423076923077,2.63492793627325,0,0,0,1,0,0,0,1,0,0,12.5,1.5625,1.953125,2.44140625,"4760","16","5380","9"
"23531",42.3076923076923,3.74496892076498,1,0,1,0,0,0,0,1,0,0,5,0.25,0.125,0.0625,"4720","16","4970","9"
"23532",28.8461538461538,3.36197666850887,1,0,0,1,0,0,0,1,0,0,23.5,5.5225,12.977875,30.49800625,"4760","16","5190","9"
"23533",90.6593406593407,4.50710897281188,1,0,0,1,0,0,0,1,0,0,20,4,8,16,"4760","16","5170","9"
"23534",14.4230769230769,2.66882948794893,1,0,0,1,0,0,0,1,0,0,10,1,1,1,"5700","17","7470","14"
"23535",16.4835164835165,2.80236088057345,1,0,0,1,0,0,0,1,0,0,3.5,0.1225,0.042875,0.01500625,"4720","16","4470","8"
"23539",27.8846153846154,3.32807511683319,0,0,0,0,1,0,0,1,0,0,7,0.49,0.343,0.2401,"4040","13","8680","20"
"23540",25,3.2188758248682,1,0,1,0,0,0,0,1,0,0,9,0.81,0.729,0.6561,"40","1","6880","12"
"23548",26,3.25809653802148,0,0,0,1,0,0,0,1,0,0,27.5,7.5625,20.796875,57.19140625,"140","1","770","4"
"23550",14.957264957265,2.7051971321198,1,0,0,0,1,0,0,1,0,0,10,1,1,1,"4110","13","8680","20"
"23553",24.0384615384615,3.17965511171492,1,0,0,0,1,0,0,1,0,0,26,6.76,17.576,45.6976,"5700","17","8190","18"
"23563",19.7115384615385,2.98120417299108,0,0,0,0,1,0,0,1,0,0,1,0.01,0.001,1e-04,"2145","7","7270","14"
"23572",10.5769230769231,2.35867455964509,1,0,1,0,0,0,0,1,0,0,10,1,1,1,"4720","16","4870","9"
"23575",16.4835164835165,2.80236088057345,1,0,1,0,0,0,0,1,0,0,7,0.49,0.343,0.2401,"4720","16","4470","8"
"23576",26.6666666666667,3.28341434600577,0,0,0,0,1,0,0,1,0,0,5,0.25,0.125,0.0625,"3300","10","8180","18"
"23577",18.2692307692308,2.90521826601316,0,0,1,0,0,0,0,1,0,0,29,8.41,24.389,70.7281,"5000","17","4870","9"
"23578",24.5192307692308,3.1994577390111,0,0,0,1,0,0,0,1,0,0,22,4.84,10.648,23.4256,"4510","15","8980","21"
"23579",19.2307692307692,2.95651156040071,1,0,0,0,0,1,0,1,0,0,3,0.09,0.027,0.0081,"2010","6","7870","17"
"23580",14.4230769230769,2.66882948794893,0,0,0,0,1,0,0,1,0,0,3,0.09,0.027,0.0081,"5410","17","8660","20"
"23584",9.61538461538461,2.26336437984076,1,0,0,0,0,1,0,1,0,0,11,1.21,1.331,1.4641,"4040","13","8680","20"
"23588",27.7777777777778,3.32423634052603,1,0,0,0,1,0,0,1,0,0,12,1.44,1.728,2.0736,"60","1","9170","21"
"23591",34.6153846153846,3.54429822530283,0,0,0,0,0,1,0,1,0,0,29,8.41,24.389,70.7281,"2100","7","7270","14"
"23592",8,2.07944154167984,1,0,0,0,1,0,0,1,0,0,2,0.04,0.008,0.0016,"5940","17","7870","17"
"23594",27.8846153846154,3.32807511683319,1,0,0,0,0,1,0,1,0,0,7,0.49,0.343,0.2401,"2310","8","7860","17"
"23597",28.2905982905983,3.34252953357335,1,0,0,0,1,0,0,1,0,0,3,0.09,0.027,0.0081,"60","1","7470","14"
"23602",27.5,3.31418600467253,0,0,0,0,1,0,0,1,0,0,3,0.09,0.027,0.0081,"160","1","770","4"
"23605",21.978021978022,3.09004295302523,0,0,1,0,0,0,0,1,0,0,9,0.81,0.729,0.6561,"8100","21","3190","6"
"23623",48.0769230769231,3.87280229227486,0,0,0,0,1,0,0,1,0,0,1,0.01,0.001,1e-04,"1020","3","4270","7"
"23624",20.1923076923077,3.00530172457014,0,0,0,0,1,0,0,1,0,0,21,4.41,9.261,19.4481,"6320","19","7290","14"
"23636",6.27090301003344,1.83592036501382,1,0,0,1,0,0,0,1,0,0,19.5,3.8025,7.414875,14.45900625,"4110","13","8680","20"
"23639",9.66346153846154,2.2683519213518,0,0,0,1,0,0,0,1,0,0,4.5,0.2025,0.091125,0.04100625,"5240","17","5275","9"
"23645",11.5384615384615,2.44568593663472,1,0,0,1,0,0,0,1,0,0,3.5,0.1225,0.042875,0.01500625,"4020","13","8680","20"
"23681",19.2307692307692,2.95651156040071,0,0,1,0,0,0,0,1,0,0,44,19.36,85.184,374.8096,"9130","22","6170","10"
"23701",11.5384615384615,2.44568593663472,0,0,1,0,0,0,0,1,0,0,18,3.24,5.832,10.4976,"9130","22","2570","6"
"23709",17.7884615384615,2.878550018931,1,0,0,0,1,0,0,1,0,0,35,12.25,42.875,150.0625,"2010","6","9480","22"
"23772",23.7980769230769,3.16960477586142,1,0,0,0,1,0,0,1,0,0,1,0.01,0.001,1e-04,"4840","16","7380","14"
"23774",12.2596153846154,2.50631055845115,1,0,1,0,0,0,0,1,0,0,12,1.44,1.728,2.0736,"2430","8","6770","11"
"23777",12.0192307692308,2.48650793115497,1,0,0,1,0,0,0,1,0,0,13.5,1.8225,2.460375,3.32150625,"2010","6","8180","18"
"23780",9.72606837606838,2.27480974219217,1,0,1,0,0,0,0,1,0,0,7,0.49,0.343,0.2401,"310","1","8680","20"
"23805",27.7777777777778,3.32423634052603,1,0,0,0,1,0,0,1,0,0,14,1.96,2.744,3.8416,"2310","8","7860","17"
"23833",25.1831501831502,3.22617512734981,0,0,1,0,0,0,0,1,0,0,15,2.25,3.375,5.0625,"6800","19","490","2"
"23838",15.3846153846154,2.7333680090865,0,0,0,0,1,0,0,1,0,0,4,0.16,0.064,0.0256,"136","1","4560","8"
"23840",19.2307692307692,2.95651156040071,0,1,0,0,0,0,0,1,0,0,12,1.44,1.728,2.0736,"7855","21","1180","5"
"23846",14.4230769230769,2.66882948794893,1,0,1,0,0,0,0,1,0,0,5,0.25,0.125,0.0625,"4110","13","8680","20"
"23847",5.76923076923077,1.75253875607477,1,0,1,0,0,0,0,1,0,0,11,1.21,1.331,1.4641,"4720","16","4970","9"
"23848",14.9038461538462,2.70161931077192,1,0,1,0,0,0,0,1,0,0,20,4,8,16,"740","2","5380","9"
"23857",10.5769230769231,2.35867455964509,1,0,0,1,0,0,0,1,0,0,40.5,16.4025,66.430125,269.04200625,"5700","17","9470","22"
"23862",9.61538461538461,2.26336437984076,0,0,0,0,1,0,0,1,0,0,1,0.01,0.001,1e-04,"4700","16","5380","9"
"23884",9.4017094017094,2.24089152398871,1,0,1,0,0,0,0,1,0,0,13,1.69,2.197,2.8561,"9620","22","4970","9"
"23898",20.1923076923077,3.00530172457014,1,0,1,0,0,0,0,1,0,0,8,0.64,0.512,0.4096,"4720","16","4970","9"
"23921",17.3076923076923,2.85115104474288,1,0,0,1,0,0,0,1,0,0,10.5,1.1025,1.157625,1.21550625,"4700","16","5380","9"
"23925",16.4835164835165,2.80236088057345,1,0,0,1,0,0,0,1,0,0,3.5,0.1225,0.042875,0.01500625,"4510","15","8980","21"
"23934",21.3675213675214,3.06187207605854,0,0,0,1,0,0,0,1,0,0,18.5,3.4225,6.331625,11.71350625,"7140","20","9590","22"
"23938",4.18269230769231,1.43095513194731,1,0,1,0,0,0,0,1,0,0,5,0.25,0.125,0.0625,"4760","16","5180","9"
"23945",8.46153846153846,2.13553100833088,0,0,1,0,0,0,0,1,0,0,9,0.81,0.729,0.6561,"6260","19","770","4"
"23949",34.1346153846154,3.53031198332809,0,0,0,1,0,0,0,1,0,0,26.5,7.0225,18.609625,49.31550625,"1e+05","17","6990","12"
